DBN,School Name,Year,Total Enrollment,Grade PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
32K564,Bushwick Community High School,2015-16,244,0,0,0,0,0,0,0,0,0,0,0,244,0,0,116,0.475,128,0.525,1,0.004,79,0.324,158,0.648,0,0,6,0.025,46,0.189,6,0.025,160,0.656,0.755
32K564,Bushwick Community High School,2016-17,236,0,0,0,0,0,0,0,0,0,0,0,236,0,0,113,0.479,123,0.521,0,0,67,0.284,161,0.682,1,0.004,7,0.03,56,0.237,10,0.042,145,0.614,0.715
32K564,Bushwick Community High School,2017-18,263,0,0,0,0,0,0,0,0,0,0,26,80,73,84,126,0.479,137,0.521,0,0,81,0.308,177,0.673,0,0,5,0.019,85,0.323,19,0.072,226,0.859,0.907
32K564,Bushwick Community High School,2018-19,196,0,0,0,0,0,0,0,0,0,0,22,48,59,67,78,0.398,118,0.602,0,0,61,0.311,133,0.679,0,0,2,0.01,71,0.362,9,0.046,160,0.816,0.875
75K004,P.S. K004,2014-15,353,18,41,48,66,65,67,48,0,0,0,0,0,0,0,95,0.269,258,0.731,20,0.057,218,0.618,95,0.269,6,0.017,14,0.04,343,0.972,56,0.159,249,0.705,0.751
75K004,P.S. K004,2015-16,359,24,37,54,49,65,65,65,0,0,0,0,0,0,0,96,0.267,263,0.733,18,0.05,228,0.635,90,0.251,7,0.019,16,0.045,358,0.997,60,0.167,233,0.649,0.72
75K004,P.S. K004,2016-17,331,23,37,55,54,50,59,53,0,0,0,0,0,0,0,85,0.257,246,0.743,19,0.057,206,0.622,82,0.248,5,0.015,19,0.057,331,1,57,0.172,207,0.625,0.714
75K004,P.S. K004,2017-18,319,23,40,43,59,50,49,55,0,0,0,0,0,0,0,76,0.238,243,0.762,17,0.053,197,0.618,80,0.251,5,0.016,20,0.063,318,0.997,61,0.191,270,0.846,0.87
75K004,P.S. K004,2018-19,323,22,59,48,48,54,48,44,0,0,0,0,0,0,0,71,0.22,252,0.78,24,0.074,190,0.588,81,0.251,7,0.022,21,0.065,323,1,76,0.235,265,0.82,0.856
75K036,P.S. 36,2014-15,269,0,24,23,11,20,29,34,35,35,28,3,10,9,8,64,0.238,205,0.762,6,0.022,165,0.613,77,0.286,4,0.015,17,0.063,269,1,33,0.123,219,0.814,0.836
75K036,P.S. 36,2015-16,262,0,14,27,24,17,23,32,32,32,31,4,2,10,14,60,0.229,202,0.771,4,0.015,164,0.626,66,0.252,4,0.015,24,0.092,262,1,26,0.099,199,0.76,0.819
75K036,P.S. 36,2016-17,289,0,55,22,28,24,24,22,29,31,23,6,3,1,21,69,0.239,220,0.761,9,0.031,192,0.664,67,0.232,5,0.017,16,0.055,288,0.997,28,0.097,222,0.768,0.822
75K036,P.S. 36,2017-18,312,0,31,58,34,31,32,27,17,27,21,8,2,3,21,61,0.196,251,0.804,15,0.048,198,0.635,74,0.237,5,0.016,20,0.064,311,0.997,28,0.09,282,0.904,0.928
75K036,P.S. 36,2018-19,387,7,58,42,58,30,31,28,26,21,22,36,11,1,16,81,0.209,306,0.791,24,0.062,245,0.633,95,0.245,6,0.016,17,0.044,383,0.99,30,0.078,346,0.894,0.919
75K053,P.S. K053,2014-15,400,0,6,12,21,16,25,19,43,48,55,34,39,27,55,114,0.285,286,0.715,22,0.055,177,0.442,147,0.368,5,0.013,49,0.123,397,0.993,83,0.207,283,0.707,0.763
75K053,P.S. K053,2015-16,458,0,57,10,16,25,22,25,35,40,48,49,30,39,62,131,0.286,327,0.714,33,0.072,179,0.391,167,0.365,26,0.057,53,0.116,457,0.998,109,0.238,306,0.668,0.735
75K053,P.S. K053,2016-17,469,0,19,56,11,21,23,26,47,37,38,41,43,28,79,125,0.267,344,0.733,38,0.081,175,0.373,174,0.371,28,0.06,54,0.115,469,1,126,0.269,300,0.64,0.721
75K053,P.S. K053,2017-18,474,0,33,27,60,12,20,22,41,43,34,29,34,32,87,121,0.255,353,0.745,44,0.093,175,0.369,173,0.365,27,0.057,55,0.116,474,1,132,0.278,423,0.892,0.906
75K053,P.S. K053,2018-19,448,0,15,33,29,59,11,18,41,40,35,23,20,25,99,119,0.266,329,0.734,46,0.103,165,0.368,165,0.368,26,0.058,46,0.103,448,1,125,0.279,393,0.877,0.894
75K077,P.S. K077,2014-15,289,0,13,25,16,20,19,18,22,23,14,21,20,15,63,47,0.163,242,0.837,35,0.121,137,0.474,58,0.201,2,0.007,57,0.197,289,1,46,0.159,187,0.647,0.694
75K077,P.S. K077,2015-16,289,0,16,16,25,16,16,20,18,20,21,18,20,19,64,46,0.159,243,0.841,35,0.121,131,0.453,61,0.211,2,0.007,60,0.208,288,0.997,55,0.19,186,0.644,0.709
75K077,P.S. K077,2016-17,277,0,19,16,14,24,14,16,23,18,20,16,14,18,65,46,0.166,231,0.834,40,0.144,121,0.437,61,0.22,1,0.004,54,0.195,276,0.996,66,0.238,162,0.585,0.684
75K077,P.S. K077,2017-18,284,0,17,22,17,15,19,14,24,23,16,21,15,15,66,45,0.158,239,0.842,45,0.158,116,0.408,64,0.225,1,0.004,58,0.204,284,1,75,0.264,242,0.852,0.879
75K077,P.S. K077,2018-19,277,0,30,26,16,13,18,14,27,21,13,21,17,15,46,44,0.159,233,0.841,47,0.17,107,0.386,67,0.242,0,0,56,0.202,277,1,73,0.264,229,0.827,0.867
75K140,P.S. K140,2014-15,265,0,33,18,19,29,25,31,42,26,42,0,0,0,0,50,0.189,215,0.811,3,0.011,189,0.713,62,0.234,2,0.008,9,0.034,265,1,29,0.109,202,0.762,0.813
75K140,P.S. K140,2015-16,256,0,9,40,21,26,37,28,26,39,30,0,0,0,0,47,0.184,209,0.816,6,0.023,170,0.664,67,0.262,4,0.016,9,0.035,255,0.996,34,0.133,189,0.738,0.793
75K140,P.S. K140,2016-17,293,0,29,18,49,24,29,41,31,29,43,0,0,0,0,54,0.184,239,0.816,10,0.034,201,0.686,68,0.232,8,0.027,6,0.02,291,0.993,36,0.123,215,0.734,0.787
75K140,P.S. K140,2017-18,303,0,18,42,29,52,28,29,39,36,30,0,0,0,0,51,0.168,252,0.832,9,0.03,201,0.663,75,0.248,12,0.04,6,0.02,302,0.997,28,0.092,275,0.908,0.934
75K140,P.S. K140,2018-19,338,0,6,26,48,42,54,53,38,36,35,0,0,0,0,52,0.154,286,0.846,8,0.024,227,0.672,90,0.266,8,0.024,5,0.015,338,1,31,0.092,300,0.888,0.909
75K141,P.S. K141,2014-15,375,15,27,36,38,36,26,22,40,63,44,13,11,4,0,121,0.323,254,0.677,13,0.035,190,0.507,109,0.291,3,0.008,60,0.16,370,0.987,65,0.173,276,0.736,0.762
75K141,P.S. K141,2015-16,374,13,23,30,36,34,34,24,43,46,64,10,9,5,3,123,0.329,251,0.671,18,0.048,189,0.505,110,0.294,0,0,57,0.152,374,1,70,0.187,268,0.717,0.767
75K141,P.S. K141,2016-17,358,16,24,28,27,35,31,31,51,42,46,12,8,1,6,114,0.318,244,0.682,18,0.05,163,0.455,122,0.341,1,0.003,54,0.151,356,0.994,82,0.229,251,0.701,0.766
75K141,P.S. K141,2017-18,350,12,34,29,33,25,33,32,39,49,43,14,6,1,0,115,0.329,235,0.671,15,0.043,153,0.437,126,0.36,2,0.006,54,0.154,350,1,79,0.226,315,0.9,0.927
75K141,P.S. K141,2018-19,355,25,22,40,30,33,23,33,36,42,47,11,12,0,1,117,0.33,238,0.67,18,0.051,157,0.442,119,0.335,3,0.008,58,0.163,355,1,68,0.192,321,0.904,0.922
75K231,P.S. K231,2014-15,354,0,12,54,73,51,63,45,17,29,10,0,0,0,0,59,0.167,295,0.833,41,0.116,135,0.381,87,0.246,3,0.008,88,0.249,354,1,86,0.243,239,0.675,0.725
75K231,P.S. K231,2015-16,337,0,20,15,52,75,54,61,16,17,27,0,0,0,0,61,0.181,276,0.819,45,0.134,126,0.374,83,0.246,3,0.009,80,0.237,337,1,88,0.261,229,0.68,0.731
75K231,P.S. K231,2016-17,333,0,32,26,22,51,82,58,32,15,15,0,0,0,0,63,0.189,270,0.811,61,0.183,106,0.318,82,0.246,2,0.006,82,0.246,332,0.997,104,0.312,216,0.649,0.703
75K231,P.S. K231,2017-18,352,0,29,33,28,40,50,82,44,31,15,0,0,0,0,73,0.207,279,0.793,68,0.193,102,0.29,82,0.233,3,0.009,97,0.276,352,1,115,0.327,297,0.844,0.866
75K231,P.S. K231,2018-19,351,0,42,41,36,39,47,51,27,41,27,0,0,0,0,68,0.194,283,0.806,69,0.197,86,0.245,82,0.234,4,0.011,110,0.313,350,0.997,102,0.291,283,0.806,0.84
75K368,P.S. 368,2014-15,259,0,18,7,16,15,24,26,29,40,22,21,14,8,19,60,0.232,199,0.768,4,0.015,140,0.541,99,0.382,0,0,16,0.062,255,0.985,24,0.093,209,0.807,0.809
75K368,P.S. 368,2015-16,219,0,8,20,10,13,14,19,19,31,30,18,9,7,21,52,0.237,167,0.763,5,0.023,118,0.539,83,0.379,0,0,13,0.059,216,0.986,26,0.119,170,0.776,0.788
75K368,P.S. 368,2016-17,231,0,11,10,25,16,14,12,28,23,29,27,9,5,22,57,0.247,174,0.753,7,0.03,117,0.506,87,0.377,4,0.017,16,0.069,220,0.952,25,0.108,174,0.753,0.784
75K368,P.S. 368,2017-18,237,0,7,12,12,22,16,19,23,28,34,30,9,5,20,61,0.257,176,0.743,6,0.025,136,0.574,75,0.316,1,0.004,19,0.08,230,0.97,24,0.101,222,0.937,0.947
75K368,P.S. 368,2018-19,250,0,7,9,13,16,23,19,36,33,30,27,16,9,12,65,0.26,185,0.74,8,0.032,138,0.552,81,0.324,4,0.016,19,0.076,240,0.96,23,0.092,229,0.916,0.927
75K369,P.S. K369 - Coy L. Cox School,2014-15,652,0,35,73,66,39,68,43,70,68,70,47,20,17,36,108,0.166,544,0.834,22,0.034,386,0.592,193,0.296,1,0.002,50,0.077,650,0.997,62,0.095,483,0.741,0.787
75K369,P.S. K369 - Coy L. Cox School,2015-16,631,0,25,47,74,74,43,62,55,70,58,40,38,19,26,113,0.179,518,0.821,21,0.033,373,0.591,184,0.292,3,0.005,50,0.079,630,0.998,60,0.095,443,0.702,0.769
75K369,P.S. K369 - Coy L. Cox School,2016-17,661,0,17,49,59,81,84,50,61,59,74,31,38,34,24,113,0.171,548,0.829,25,0.038,387,0.585,194,0.293,6,0.009,49,0.074,654,0.989,66,0.1,483,0.731,0.764
75K369,P.S. K369 - Coy L. Cox School,2017-18,639,0,42,27,46,55,83,77,51,68,59,42,28,29,32,107,0.167,532,0.833,33,0.052,356,0.557,197,0.308,7,0.011,46,0.072,635,0.994,76,0.119,568,0.889,0.903
75K369,P.S. K369 - Coy L. Cox School,2018-19,534,0,27,37,26,37,40,58,61,62,71,21,38,30,26,95,0.178,439,0.822,35,0.066,272,0.509,177,0.331,6,0.011,44,0.082,533,0.998,85,0.159,457,0.856,0.873
75K370,P.S. 370,2014-15,229,0,4,3,24,11,39,52,7,8,10,21,19,13,18,61,0.266,168,0.734,26,0.114,77,0.336,59,0.258,1,0.004,66,0.288,228,0.996,60,0.262,146,0.638,0.68
75K370,P.S. 370,2015-16,230,0,9,8,8,25,12,33,44,11,11,24,17,16,12,65,0.283,165,0.717,30,0.13,69,0.3,60,0.261,1,0.004,70,0.304,230,1,66,0.287,145,0.63,0.708
75K370,P.S. 370,2016-17,242,0,4,13,13,12,25,16,32,46,11,25,21,15,9,72,0.298,170,0.702,29,0.12,79,0.326,63,0.26,2,0.008,69,0.285,242,1,69,0.285,149,0.616,0.695
75K370,P.S. 370,2017-18,253,0,4,7,13,19,11,24,14,33,48,30,23,16,11,74,0.292,179,0.708,31,0.123,78,0.308,71,0.281,3,0.012,70,0.277,249,0.984,74,0.292,211,0.834,0.874
75K370,P.S. 370,2018-19,249,0,0,7,8,20,21,11,36,14,38,39,30,19,6,71,0.285,178,0.715,31,0.124,80,0.321,62,0.249,4,0.016,72,0.289,249,1,76,0.305,197,0.791,0.835
75K371,P.S. 371 - Lillian L. Rashkis,2014-15,272,0,0,0,0,0,0,0,0,0,0,86,49,44,93,83,0.305,189,0.695,20,0.074,152,0.559,75,0.276,3,0.011,22,0.081,265,0.974,45,0.165,176,0.647,0.694
75K371,P.S. 371 - Lillian L. Rashkis,2015-16,261,0,0,0,0,0,0,0,0,0,0,88,50,39,84,77,0.295,184,0.705,18,0.069,152,0.582,64,0.245,2,0.008,25,0.096,248,0.95,33,0.126,161,0.617,0.698
75K371,P.S. 371 - Lillian L. Rashkis,2016-17,258,0,0,0,0,0,0,0,0,0,0,112,47,47,52,82,0.318,176,0.682,17,0.066,137,0.531,81,0.314,2,0.008,21,0.081,248,0.961,31,0.12,166,0.643,0.718
75K371,P.S. 371 - Lillian L. Rashkis,2017-18,250,0,0,0,0,0,0,0,0,0,0,151,41,31,27,81,0.324,169,0.676,14,0.056,137,0.548,71,0.284,1,0.004,27,0.108,240,0.96,29,0.116,215,0.86,0.891
75K371,P.S. 371 - Lillian L. Rashkis,2018-19,250,0,0,0,0,0,0,0,0,0,0,72,98,59,21,87,0.348,163,0.652,14,0.056,141,0.564,66,0.264,1,0.004,28,0.112,245,0.98,31,0.124,226,0.904,0.92
75K372,P.S. 372 -The Children's School,2014-15,198,0,37,34,38,36,26,21,6,0,0,0,0,0,0,44,0.222,154,0.778,9,0.045,44,0.222,45,0.227,3,0.015,97,0.49,197,0.995,8,0.04,48,0.242,0.317
75K372,P.S. 372 -The Children's School,2015-16,208,0,29,37,40,33,36,27,1,5,0,0,0,0,0,45,0.216,163,0.784,10,0.048,45,0.216,50,0.24,5,0.024,98,0.471,207,0.995,8,0.038,64,0.308,0.318
75K372,P.S. 372 -The Children's School,2016-17,210,0,30,31,37,36,30,35,5,1,5,0,0,0,0,53,0.252,157,0.748,12,0.057,47,0.224,54,0.257,4,0.019,93,0.443,210,1,11,0.052,61,0.29,0.34
75K372,P.S. 372 -The Children's School,2017-18,212,0,31,35,32,35,36,30,7,5,1,0,0,0,0,57,0.269,155,0.731,14,0.066,39,0.184,58,0.274,7,0.033,94,0.443,210,0.991,14,0.066,89,0.42,0.467
75K372,P.S. 372 -The Children's School,2018-19,207,0,29,28,34,34,33,35,2,12,0,0,0,0,0,51,0.246,156,0.754,10,0.048,39,0.188,58,0.28,12,0.058,88,0.425,207,1,14,0.068,84,0.406,0.44
75K373,P.S. 373 - Brooklyn Transition Center,2014-15,386,0,0,0,0,0,0,0,0,0,0,52,46,66,222,110,0.285,276,0.715,4,0.01,216,0.56,144,0.373,5,0.013,17,0.044,384,0.995,94,0.244,236,0.611,0.713
75K373,P.S. 373 - Brooklyn Transition Center,2015-16,383,0,0,0,0,0,0,0,0,0,0,38,57,47,241,118,0.308,265,0.692,4,0.01,216,0.564,141,0.368,4,0.01,18,0.047,380,0.992,89,0.232,229,0.598,0.721
75K373,P.S. 373 - Brooklyn Transition Center,2016-17,382,0,0,0,0,0,0,0,0,0,2,33,44,63,240,113,0.296,269,0.704,5,0.013,214,0.56,139,0.364,4,0.01,20,0.052,380,0.995,95,0.249,229,0.599,0.713
75K373,P.S. 373 - Brooklyn Transition Center,2017-18,432,0,0,0,0,0,0,0,0,0,0,75,47,44,266,114,0.264,318,0.736,9,0.021,231,0.535,162,0.375,9,0.021,21,0.049,425,0.984,111,0.257,395,0.914,0.939
75K373,P.S. 373 - Brooklyn Transition Center,2018-19,454,0,0,0,0,0,0,0,0,0,0,64,67,50,273,121,0.267,333,0.733,13,0.029,237,0.522,167,0.368,8,0.018,29,0.064,453,0.998,117,0.258,404,0.89,0.919
75K396,P.S. K396,2014-15,263,0,34,38,34,19,17,15,44,31,31,0,0,0,0,87,0.331,176,0.669,11,0.042,158,0.601,56,0.213,5,0.019,33,0.125,262,0.996,49,0.186,208,0.791,0.842
75K396,P.S. K396,2015-16,306,0,56,37,42,36,18,22,25,40,30,0,0,0,0,105,0.343,201,0.657,13,0.042,152,0.497,61,0.199,42,0.137,38,0.124,306,1,52,0.17,244,0.797,0.844
75K396,P.S. K396,2016-17,320,0,32,58,40,45,34,19,31,25,36,0,0,0,0,103,0.322,217,0.678,15,0.047,166,0.519,62,0.194,42,0.131,35,0.109,319,0.997,75,0.234,235,0.734,0.79
75K396,P.S. K396,2017-18,341,0,57,38,51,41,45,34,24,29,22,0,0,0,0,104,0.305,237,0.695,19,0.056,156,0.457,62,0.182,69,0.202,35,0.103,340,0.997,84,0.246,319,0.935,0.948
75K396,P.S. K396,2018-19,425,0,51,82,44,62,49,51,30,24,32,0,0,0,0,130,0.306,295,0.694,29,0.068,188,0.442,89,0.209,80,0.188,39,0.092,424,0.998,97,0.228,382,0.899,0.921
75K721,P.S. K721 - Brooklyn Occupational Training Center,2014-15,506,0,11,2,2,0,0,0,0,0,2,79,69,49,292,215,0.425,291,0.575,87,0.172,216,0.427,94,0.186,1,0.002,108,0.213,504,0.996,164,0.324,290,0.573,0.676
75K721,P.S. K721 - Brooklyn Occupational Training Center,2015-16,527,0,12,11,5,0,0,0,0,0,1,69,80,70,279,206,0.391,321,0.609,83,0.157,229,0.435,109,0.207,0,0,106,0.201,527,1,163,0.309,275,0.522,0.641
75K721,P.S. K721 - Brooklyn Occupational Training Center,2016-17,509,0,2,11,15,0,1,0,0,0,0,65,72,75,268,201,0.395,308,0.605,61,0.12,219,0.43,116,0.228,0,0,113,0.222,509,1,157,0.308,274,0.538,0.64
75K721,P.S. K721 - Brooklyn Occupational Training Center,2017-18,479,0,10,8,10,0,0,0,0,1,0,51,56,73,270,184,0.384,295,0.616,54,0.113,197,0.411,103,0.215,2,0.004,123,0.257,479,1,154,0.322,435,0.908,0.926
75K721,P.S. K721 - Brooklyn Occupational Training Center,2018-19,480,0,10,12,8,1,0,0,0,1,1,50,61,59,277,180,0.375,300,0.625,61,0.127,184,0.383,116,0.242,5,0.01,114,0.237,480,1,163,0.34,433,0.902,0.926
75K753,P.S. K753 - School for Career Development,2014-15,220,0,0,0,0,0,0,0,0,0,0,89,63,18,50,61,0.277,159,0.723,0,0,172,0.782,43,0.195,2,0.009,3,0.014,217,0.986,18,0.082,166,0.755,0.793
75K753,P.S. K753 - School for Career Development,2015-16,213,0,0,0,0,0,0,0,0,0,0,86,71,11,45,57,0.268,156,0.732,1,0.005,164,0.77,43,0.202,1,0.005,4,0.019,208,0.977,16,0.075,157,0.737,0.752
75K753,P.S. K753 - School for Career Development,2016-17,240,0,0,0,0,0,0,0,0,0,0,118,61,21,40,73,0.304,167,0.696,6,0.025,167,0.696,51,0.213,2,0.008,14,0.058,228,0.95,27,0.112,181,0.754,0.755
75K753,P.S. K753 - School for Career Development,2017-18,228,0,0,0,0,0,0,0,0,0,0,73,90,25,40,72,0.316,156,0.684,6,0.026,150,0.658,53,0.232,0,0,19,0.083,219,0.961,27,0.118,214,0.939,0.955
75K753,P.S. K753 - School for Career Development,2018-19,265,0,0,0,0,0,0,0,33,1,0,67,70,43,51,89,0.336,176,0.664,5,0.019,184,0.694,57,0.215,2,0.008,17,0.064,258,0.974,25,0.094,243,0.917,0.937
75K771,P.S. K771,2014-15,422,0,43,87,53,47,35,40,32,29,44,5,2,4,1,110,0.261,312,0.739,40,0.095,168,0.398,95,0.225,6,0.014,113,0.268,421,0.998,59,0.14,296,0.701,0.728
75K771,P.S. K771,2015-16,427,0,43,50,87,55,45,32,37,30,27,10,5,2,4,118,0.276,309,0.724,48,0.112,170,0.398,96,0.225,5,0.012,108,0.253,427,1,62,0.145,294,0.689,0.735
75K771,P.S. K771,2016-17,444,0,28,53,58,90,57,40,28,40,29,6,8,5,2,126,0.284,318,0.716,60,0.135,170,0.383,107,0.241,6,0.014,101,0.227,444,1,65,0.146,284,0.64,0.7
75K771,P.S. K771,2017-18,443,0,27,43,53,59,87,53,36,27,37,5,5,6,5,117,0.264,326,0.736,69,0.156,156,0.352,103,0.233,5,0.011,110,0.248,443,1,73,0.165,373,0.842,0.868
75K771,P.S. K771,2018-19,433,0,35,39,46,55,58,81,43,31,23,6,5,4,7,109,0.252,324,0.748,83,0.192,136,0.314,95,0.219,8,0.018,111,0.256,433,1,76,0.176,349,0.806,0.845
75K811,P.S. K811 Connie Lekas School,2014-15,320,0,0,0,0,0,0,0,4,13,4,35,40,38,186,119,0.372,201,0.628,21,0.066,171,0.534,76,0.237,13,0.041,39,0.122,320,1,40,0.125,183,0.572,0.685
75K811,P.S. K811 Connie Lekas School,2015-16,325,0,0,0,0,0,0,0,15,9,19,53,31,40,158,106,0.326,219,0.674,27,0.083,187,0.575,66,0.203,10,0.031,35,0.108,324,0.997,56,0.172,211,0.649,0.728
75K811,P.S. K811 Connie Lekas School,2016-17,349,0,0,0,0,0,0,0,24,18,11,45,52,33,166,119,0.341,230,0.659,27,0.077,185,0.53,75,0.215,13,0.037,49,0.14,344,0.986,86,0.246,236,0.676,0.716
75K811,P.S. K811 Connie Lekas School,2017-18,335,0,0,0,0,0,0,0,11,26,19,25,47,54,153,116,0.346,219,0.654,30,0.09,173,0.516,72,0.215,11,0.033,49,0.146,335,1,99,0.296,312,0.931,0.937
75K811,P.S. K811 Connie Lekas School,2018-19,337,0,0,0,0,0,0,0,14,10,24,48,27,49,165,112,0.332,225,0.668,32,0.095,167,0.496,75,0.223,12,0.036,51,0.151,337,1,103,0.306,310,0.92,0.932
75M035,P.S. 035,2014-15,242,0,2,1,3,2,4,5,5,3,5,94,57,32,29,77,0.318,165,0.682,9,0.037,113,0.467,104,0.43,2,0.008,14,0.058,222,0.917,19,0.079,194,0.802,0.807
75M035,P.S. 035,2015-16,271,0,0,2,3,3,4,4,4,4,5,117,45,35,45,89,0.328,182,0.672,7,0.026,125,0.461,110,0.406,3,0.011,26,0.096,240,0.886,27,0.1,206,0.76,0.804
75M035,P.S. 035,2016-17,300,0,1,4,5,4,2,5,3,8,4,107,79,39,39,104,0.347,196,0.653,8,0.027,124,0.413,140,0.467,3,0.01,25,0.083,261,0.87,26,0.087,219,0.73,0.746
75M035,P.S. 035,2017-18,304,0,0,0,4,3,3,6,2,2,2,93,120,24,45,109,0.359,195,0.641,7,0.023,132,0.434,122,0.401,7,0.023,36,0.118,272,0.895,31,0.102,252,0.829,0.861
75M035,P.S. 035,2018-19,317,0,0,0,2,3,4,2,4,4,2,114,102,20,60,104,0.328,212,0.669,8,0.025,136,0.429,138,0.435,7,0.022,28,0.088,285,0.899,21,0.066,267,0.842,0.872
75M079,P.S. M079 - Horan School,2014-15,250,0,0,0,0,0,0,0,0,2,4,33,23,31,157,82,0.328,168,0.672,4,0.016,81,0.324,152,0.608,4,0.016,9,0.036,249,0.996,90,0.36,163,0.652,0.775
75M079,P.S. M079 - Horan School,2015-16,264,0,0,0,0,0,0,0,1,4,21,59,22,36,121,79,0.299,185,0.701,6,0.023,79,0.299,165,0.625,3,0.011,11,0.042,263,0.996,90,0.341,162,0.614,0.749
75M079,P.S. M079 - Horan School,2016-17,263,0,0,0,0,0,0,0,3,6,6,71,43,24,110,73,0.278,190,0.722,2,0.008,74,0.281,169,0.643,3,0.011,15,0.057,262,0.996,102,0.388,176,0.669,0.769
75M079,P.S. M079 - Horan School,2017-18,239,0,0,0,0,0,0,0,2,4,6,38,44,42,103,68,0.285,171,0.715,3,0.013,63,0.264,156,0.653,3,0.013,14,0.059,239,1,100,0.418,222,0.929,0.966
75M079,P.S. M079 - Horan School,2018-19,266,0,0,0,0,0,0,0,9,7,5,57,39,44,105,82,0.308,184,0.692,4,0.015,78,0.293,168,0.632,4,0.015,12,0.045,266,1,105,0.395,248,0.932,0.957
75M094,P.S. M094,2014-15,357,0,50,62,58,42,53,20,24,24,11,11,1,1,0,77,0.216,280,0.784,23,0.064,109,0.305,163,0.457,7,0.02,55,0.154,353,0.989,60,0.168,249,0.697,0.741
75M094,P.S. M094,2015-16,383,0,29,54,63,55,43,47,21,24,24,10,11,1,1,89,0.232,294,0.768,23,0.06,108,0.282,175,0.457,9,0.023,68,0.178,382,0.997,65,0.17,249,0.65,0.714
75M094,P.S. M094,2016-17,402,0,13,35,56,59,59,45,45,21,24,22,10,11,2,90,0.224,312,0.776,27,0.067,119,0.296,180,0.448,8,0.02,68,0.169,402,1,69,0.172,265,0.659,0.725
75M094,P.S. M094,2017-18,408,0,38,25,31,62,52,63,43,42,24,10,10,4,4,94,0.23,314,0.77,29,0.071,124,0.304,182,0.446,5,0.012,68,0.167,408,1,75,0.184,339,0.831,0.856
75M094,P.S. M094,2018-19,413,0,30,49,26,40,64,57,39,40,39,7,10,7,5,84,0.203,329,0.797,31,0.075,124,0.3,185,0.448,5,0.012,68,0.165,413,1,75,0.182,337,0.816,0.849
75M138,P.S. 138,2014-15,553,0,33,46,35,48,40,43,38,56,63,39,30,22,60,173,0.313,380,0.687,21,0.038,175,0.316,303,0.548,3,0.005,51,0.092,553,1,111,0.201,397,0.718,0.766
75M138,P.S. 138,2015-16,606,0,34,50,57,49,59,54,40,42,53,43,36,27,62,177,0.292,429,0.708,18,0.03,191,0.315,344,0.568,1,0.002,52,0.086,605,0.998,135,0.223,430,0.71,0.777
75M138,P.S. 138,2016-17,603,0,32,46,46,57,54,53,54,47,39,30,35,36,74,169,0.28,434,0.72,18,0.03,190,0.315,343,0.569,2,0.003,50,0.083,603,1,161,0.267,430,0.713,0.771
75M138,P.S. 138,2017-18,611,0,44,47,49,50,61,47,48,56,44,24,25,26,90,169,0.277,442,0.723,23,0.038,186,0.304,352,0.576,4,0.007,46,0.075,611,1,176,0.288,566,0.926,0.944
75M138,P.S. 138,2018-19,613,8,56,58,54,55,52,56,46,45,48,21,18,19,77,165,0.269,448,0.731,22,0.036,177,0.289,370,0.604,4,0.007,40,0.065,613,1,186,0.303,552,0.9,0.932
75M169,P.S. M169 - Robert F. Kennedy,2014-15,325,0,42,28,25,37,32,38,36,33,36,7,6,3,2,58,0.178,267,0.822,4,0.012,140,0.431,164,0.505,3,0.009,14,0.043,324,0.997,40,0.123,261,0.803,0.846
75M169,P.S. M169 - Robert F. Kennedy,2015-16,342,0,46,48,34,29,38,28,36,25,44,1,6,4,3,62,0.181,280,0.819,4,0.012,150,0.439,169,0.494,4,0.012,15,0.044,340,0.994,47,0.137,266,0.778,0.833
75M169,P.S. M169 - Robert F. Kennedy,2016-17,387,0,54,56,49,40,39,43,29,31,35,5,0,2,4,66,0.171,321,0.829,5,0.013,184,0.475,173,0.447,5,0.013,20,0.052,386,0.997,45,0.116,307,0.793,0.827
